	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
LOC100576196	4415.861092722	3.45774193367048	0.522357730116441	31.4126974987254	2.08612173314397e-08	1.1392990791231e-07
LOC100576198	3308.18516985216	-7.78595424825523	1.06332930976083	37.8552779345703	7.61919736658746e-10	5.04628247696596e-09
LOC100576207	27.943206797578	-5.18593407106946	1.21570880187697	17.5046855694764	2.86600489610749e-05	9.63621033946346e-05
LOC100576217	885.2143955512	-5.06509484374984	0.345834322297485	195.397501706624	2.10987777593705e-44	2.13909146821925e-42
LOC100576221	700.872100821157	-2.14080295456792	0.62322611011795	12.2059966728987	0.000476361460317894	0.0012889141519824
LOC100576223	545.371842555914	-2.85391599324559	0.296251824850862	94.3542681581607	2.63817437024275e-22	6.18282595824319e-21
LOC100576224	1436.79233580286	-5.30803269914732	0.653903549488461	57.0043842977575	4.3484140242309e-14	4.82515314830934e-13
LOC100576225	56.879643532304	5.92867763431213	0.878481643925976	34.1262001765787	5.16511155122398e-09	3.05883940192805e-08
LOC100576227	1376.21536874625	-3.43643508144737	0.433337388711047	61.7144488311474	3.97056006809211e-15	4.92665099662224e-14
LOC100576230	190.256875533425	2.26428056585983	0.422513117177717	23.9704422806107	9.7826052787717e-07	4.20134916063686e-06
LOC100576246	14.5499313514906	-4.09022151173768	0.890476786258716	22.410428901621	2.20175219519953e-06	8.92285088467948e-06
LOC100576251	1431.35923253227	4.26287887781182	0.652719227173215	28.0415270471253	1.18739853106916e-07	5.85895231927717e-07
LOC100576257	300.530965394195	-7.40050740682837	0.737624575932882	84.3273033398414	4.19284711747544e-20	8.16675739039306e-19
LOC100576261	380.140250522708	-2.14795194309637	0.648258589067907	11.3342730869099	0.000760896126481461	0.00198019961656935
LOC100576263	91.1148004090445	-6.92300612686277	1.18896972707479	29.4730856682345	5.66986252534728e-08	2.9292643412748e-07
LOC100576270	38.9964942855435	3.31427150408024	0.576123072191171	27.8737534324077	1.29494495105953e-07	6.35787955689904e-07
LOC100576271	67033.6521766564	-4.51347224652777	0.436472979926764	97.4361126006695	5.56222823391165e-23	1.37456565230542e-21
LOC100576273	2671.67148211631	-5.93267581298581	0.509941567545624	111.954431626439	3.65617775800274e-26	1.15961445362108e-24
LOC100576282	13.6015750769185	-4.43536893387266	1.14691496787544	14.3972441450907	0.000148018773961692	0.000442378104493221
LOC100576283	238.307978742261	3.20353869291858	0.567489105966953	23.9028783879195	1.01320155650367e-06	4.3294657288352e-06
LOC100576284	17.6030748787766	-4.13183759578797	1.09715779225644	14.1866761167934	0.000165538546582625	0.000490781864424668
LOC100576290	146.569577025978	2.63846099949583	0.407141200555557	34.2985539348678	4.7273289552958e-09	2.81221544973515e-08
LOC100576293	286.828962358483	4.23987258784734	0.584344197236427	35.6371019294145	2.37716607165695e-09	1.46940823043225e-08
LOC100576302	112.133258135485	-5.91407302914091	0.703774652859794	65.0263364031679	7.39037209224449e-16	9.81686380271043e-15
LOC100576330	120.874745428475	2.52447901413351	0.411259952576874	31.2418662657519	2.2779992113907e-08	1.23782073502137e-07
LOC100576348	215.209079989882	-2.06781523162102	0.551007969516486	14.5535574779645	0.000136231189262533	0.000409729809085234
LOC100576361	29.5474971123552	-3.17813982365319	0.787965378353181	16.925169621777	3.88825868963197e-05	0.000128224977971683
LOC100576370	540.246301640283	-2.48896578665331	0.541226634023061	21.7336286280794	3.13251655581006e-06	1.2385970461673e-05
LOC100576374	194.370792514023	-2.74785097318075	0.89712521421511	9.54614714258049	0.00200369560663524	0.00477937608805695
LOC100576383	5048.85865825486	2.35951765857733	0.319226479950436	44.3222085987639	2.7853829941349e-11	2.19244944103704e-10
LOC100576384	19330.7513391989	3.78272971586587	0.281338029784767	124.93017795267	5.27173529105677e-29	2.050272918771e-27
LOC100576401	1241.51972435762	2.14799578724895	0.375023546001188	27.2870680359667	1.75380452290072e-07	8.46019896325673e-07
LOC100576412	647.856396534561	-3.40734667960704	0.63321093515293	28.4395505258905	9.6670121112144e-08	4.82618256158355e-07
LOC100576421	4935.88383896634	2.02964211514675	0.299877240538893	38.48935353338	5.50531888544127e-10	3.71256922223447e-09
LOC100576445	2117.55392049394	-9.28310703763377	0.621907665772091	161.159438706952	6.31437666615821e-37	4.51211662734751e-35
LOC100576447	31820.9357020386	10.4558230341826	0.43862907795189	218.202138534393	2.23126000614661e-49	3.04220760838058e-47
LOC100576452	1493.67310564664	-5.22888264940189	0.535124664665966	83.478579111965	6.44101403395777e-20	1.23032702851541e-18
LOC100576454	4914.39090191899	5.17341331895788	0.499587058424335	63.7569508275968	1.40756050054507e-15	1.82874946960193e-14
LOC100576458	1817.43730442526	3.35339717925093	0.649195436947194	19.3719191322566	1.0757732601412e-05	3.90717158964938e-05
LOC100576460	11.0653043617622	-3.55335463552019	1.04914749761272	12.1335060769084	0.000495239248543965	0.00133694309654723
LOC100576471	228.338014950783	4.51670086506083	0.49362140824498	57.1104824579489	4.12003809651404e-14	4.58460524398213e-13
LOC100576473	101.486816717923	-7.09755044823056	0.700483943132287	126.280853631831	2.66906288026163e-29	1.06600753823783e-27
LOC100576478	4367.67943785557	-3.00468884512893	0.480723438114317	39.1788430169384	3.86708031487498e-10	2.6622929016278e-09
LOC100576482	901.827096971269	-2.65657651028473	0.274509888876737	95.7367056437055	1.31224752550028e-22	3.13196783651595e-21
LOC100576492	360.113836027218	-3.12577248252451	0.582077246734367	28.7392796695811	8.28070309573623e-08	4.16740348415881e-07
LOC100576497	638.479787181192	-2.21889715480133	0.538809455533017	17.5442722197142	2.80695053299764e-05	9.46717293784986e-05
LOC100576502	289.847875443154	2.31093175137786	0.309059100834097	46.659140151252	8.44720640257312e-12	7.06306817862869e-11
LOC100576508	507.733628444119	-4.12803610734965	0.416530623112154	93.7580586633806	3.56547496196031e-22	8.27664657510238e-21
LOC100576512	8363.34384029908	8.38195806979518	0.271922988737947	461.799296260409	1.9513490866613e-102	2.3404247635518e-99
LOC100576528	49195.6715739716	4.40624645071939	0.302050589087884	137.014607115301	1.19701303918881e-31	5.79549741667659e-30
LOC100576529	769.410270572152	-7.56360502989452	1.01917604324265	41.2550155420044	1.33608576934961e-10	9.77105388164305e-10
LOC100576555	312.350746549848	3.70890234970195	0.761264108643572	16.7074627956914	4.36091142733214e-05	0.000142858689177061
LOC100576557	1019.61884437437	-4.09665561582601	0.500588810348662	63.1986127527631	1.8687995427288e-15	2.38106339160569e-14
LOC100576563	8277.89925291756	2.05343484498168	0.4328696939233	18.8461922413152	1.41693675865209e-05	5.03677070156761e-05
LOC100576568	1713.22262998386	-8.60564925435884	0.528102074847551	201.150416757992	1.17162524972143e-45	1.27502923965098e-43
LOC100576569	9787.77972696203	-7.09187946131981	0.724497769306826	71.5495263147578	2.70385480035614e-17	4.18709212034262e-16
LOC100576573	926.459350605048	-5.09745692426711	0.696305154355714	46.777559406303	7.95187697809857e-12	6.67552474976683e-11
LOC100576584	53.2797948359811	3.47235158635012	0.513995466929106	37.3177242521855	1.00368263851945e-09	6.54158431764713e-09
LOC100576585	878.764999716941	2.73630089350006	0.45278496305655	28.5257407996622	9.24610493303781e-08	4.61993667715647e-07
LOC100576597	1000.54776470953	-2.82375145908356	0.426330780567074	44.3983405835718	2.67914097581351e-11	2.11584355892809e-10
LOC100576599	935.588284404884	4.43495469281633	0.582378608287839	37.6220987424317	8.58661479614856e-10	5.64603241196864e-09
LOC100576615	2579.88170127145	-2.09339482188457	0.294362412798018	52.4220446566628	4.47670407826828e-13	4.36340704818556e-12
LOC100576625	1157.1978177784	-4.34483133020506	0.57210213120059	53.4709341853693	2.62447234813995e-13	2.64498649053833e-12
LOC100576630	214.391969388608	-10.5093333310452	1.00791837056676	206.001983393423	1.02366728309458e-46	1.16757128000653e-44
LOC100576644	81.36896599519	-4.21217390934242	0.500200702806139	71.5457281723452	2.70906451465546e-17	4.18969012683743e-16
LOC100576661	5119.28743395333	2.32144292818695	0.341806980357641	37.5592121069066	8.86796047325009e-10	5.81637015927728e-09
LOC100576662	575.931324427671	2.26034815861868	0.620326198888728	10.902728340855	0.000960227239945783	0.00245849676672499
LOC100576677	26.4003421601842	-2.02666528810344	0.705275982882245	8.45429000662733	0.00364183388467738	0.0082081386167667
LOC100576683	1688.41604167659	-2.18525518503102	0.435372684123153	26.0757849455407	3.28275351274836e-07	1.51931416965357e-06
LOC100576687	792.74087954115	-2.68113405550988	0.602563917237942	20.1746270230542	7.06843137232078e-06	2.65502637550567e-05
LOC100576689	94.530599137403	-9.90628123705422	1.0127769812598	168.119547423409	1.90497449962138e-38	1.46732516327979e-36
LOC100576690	86.0624633476371	-3.68545182729627	0.601338780461085	37.63839784439	8.51516485501103e-10	5.60215671159961e-09
LOC100576694	158.824332757807	-3.3044131222008	0.652056398257896	25.2961273165214	4.91694966475854e-07	2.21178827923268e-06
LOC100576697	9106.82355533542	-6.53606872701063	0.533971279508912	117.106587130408	2.72047406848125e-27	9.24649381098125e-26
LOC100576700	5626.26730931094	2.69444386013191	0.412883542468426	33.2689473957297	8.02539749846797e-09	4.65284775790944e-08
LOC100576702	40.2784527902267	-4.20804588520861	0.836113051166601	24.9515887646325	5.87880650050051e-07	2.61962444436277e-06
LOC100576703	10405.8428950832	6.92218938503778	0.429472044789324	130.078698592834	3.93848881797913e-30	1.68658318985085e-28
LOC100576705	28.418277542859	3.13388040774604	0.700353251265915	16.3672890592297	5.21780007368781e-05	0.000168234695499007
LOC100576715	29.8762775731972	-3.43791334555047	0.888811412658122	15.1625558893084	9.86401728431332e-05	0.000304864442487036
LOC100576722	543.184189625759	-2.11286914571985	0.198027272974009	117.948198131254	1.77976020787656e-27	6.1370684842534e-26
LOC100576726	1008.39041036907	5.12020286407238	0.511745815975031	61.0650911558921	5.52186195508531e-15	6.76656265611797e-14
LOC100576734	104.390597524481	2.17984215368753	0.644801960704558	9.57179847431105	0.00197589120870654	0.0047177982120928
LOC100576738	58.269686692262	3.88786531731303	0.53725767291866	41.8235866756094	9.98911062881314e-11	7.42423748615172e-10
LOC100576745	3038.29812241214	4.2248890527577	0.621626168460846	30.400715944464	3.51398440941444e-08	1.85752598326534e-07
LOC100576746	251.244683891282	-2.69348997488284	0.632931125254871	18.457232175427	1.73760159390267e-05	6.0764829324509e-05
LOC100576750	127.294218149971	-5.51901514303472	0.778387691121266	45.5112698402584	1.51763093987993e-11	1.23113704076966e-10
LOC100576758	1668.91532406035	-5.37318623412967	0.319808473100562	246.78533030259	1.30402069259612e-55	2.3436808266023e-53
LOC100576761	2480.22385835446	-2.63617692732842	0.227883757705482	136.676182767333	1.41943736349272e-31	6.81674737074925e-30
LOC100576774	1338.60401414361	2.24247729371926	0.361769278285901	31.6576057146081	1.83892989466143e-08	1.01222210721457e-07
LOC100576779	75.7385755954208	-3.69010363929696	1.10585552734366	10.6179667546009	0.00111994123958721	0.00282714258011992
LOC100576796	612.530817047933	2.71968185703406	0.566881561819246	18.0095504643207	2.19799482331552e-05	7.55727959251267e-05
LOC100576813	11.1708922512981	-3.1672341272849	1.11698091748682	8.43108063169228	0.00368861068404449	0.00830094857411037
LOC100576826	8001.21969987766	2.48493934701044	0.366132604780592	36.824151134282	1.29278808453421e-09	8.32521838151187e-09
LOC100576828	2115.51159355041	-5.22266093510944	0.673026028248863	52.1716897741935	5.08540299701004e-13	4.92433064085985e-12
LOC100576831	117.830930700636	-4.37639775702087	0.447526607703235	95.9142278493407	1.19970098717404e-22	2.86912361085856e-21
LOC100576836	32.8881139043911	-4.47815368959101	0.792500444477724	32.2818967631843	1.33349958152545e-08	7.48957009282904e-08
LOC100576839	78.1898738034186	-2.15381969012104	0.465630611851656	21.8638809841074	2.92691584011185e-06	1.16546074841916e-05
LOC100576853	2759.9794202082	2.36565265039319	0.333313966960461	40.8676631207267	1.6289430675601e-10	1.17035267519067e-09
LOC100576863	434.139568410658	-5.23117939153614	0.53017402134862	87.1476644663433	1.00713879940488e-20	2.04566445865422e-19
LOC100576864	1315.98835362826	-2.6742092738003	0.703236437386953	14.6943262348955	0.000126426391335912	0.00038247127111109
LOC100576868	854.520333468549	-4.20963717388294	0.437173733874954	87.6142271586386	7.95503730039874e-21	1.62694228374707e-19
LOC100576878	33788.9332197344	2.70060439889323	0.340530322209904	49.0625253559752	2.47931969357497e-12	2.22800683372623e-11
LOC100576886	65.4688444881159	-2.32241689920831	0.762939620628257	9.52007256994959	0.00203236544770568	0.00483901899718048
LOC100576891	309.310588680382	-11.0384367177582	1.04483086124015	173.862648977389	1.06066785443714e-39	8.55894019682543e-38
LOC100576895	467.906244665712	-4.69027113449066	0.789156750530795	32.1393444013329	1.4350158039784e-08	8.01797337107477e-08
LOC100576901	6016.76544614665	2.72126659427956	0.343341429307383	48.953905298869	2.62048972920553e-12	2.34942094127667e-11
LOC100576902	319.366776974252	2.48794160313276	0.568159920412959	15.4348043370697	8.54008523265178e-05	0.000266796131234436
LOC100576903	405.235766160978	2.1670938816608	0.568888444960807	12.0591170203194	0.000515396979410281	0.00138820140094567
LOC100576916	388.929104295004	5.61951888196401	0.717947451016533	36.1137649133157	1.86127435706106e-09	1.17189152990755e-08
LOC100576919	1351.21024081256	-2.96689850956044	0.30931719737037	92.8220438709971	5.72143243482831e-22	1.30766149406423e-20
LOC100576934	1580.54092345749	5.44032716715645	0.466997283626633	79.7946856272299	4.15408547844318e-19	7.4210484857369e-18
LOC100576935	1039.59716647344	-4.99794745636116	0.717485949475121	42.7429707494444	6.24258020973974e-11	4.73462189564788e-10
LOC100576940	22.3245809757485	-4.82397576432346	0.888625771447149	30.2332423065335	3.83086879994838e-08	2.01784039542574e-07
LOC100576949	538.510643568118	2.23244586276748	0.658344184932428	9.47516316087608	0.00208272361243692	0.00494897185311033
LOC100576953	258.998039676207	-6.09353320769359	0.943170973016306	35.2308874985401	2.92841948326892e-09	1.7887184299967e-08
LOC100576961	543.777833107885	2.15172167556999	0.617897860733041	10.0757025339199	0.00150237328083488	0.00368433985058163
LOC100576985	3090.92066574833	2.70347836530108	0.441811103865537	29.2388664259241	6.39828122467062e-08	3.28555895614904e-07
LOC100576987	182.14452182387	-9.25626335118467	0.926010107353778	143.641161051086	4.25643719646196e-33	2.21006700709118e-31
LOC100576989	5834.27848727349	-6.19505795276704	0.293423601449118	362.772187559064	7.01381703102481e-81	3.96180464866745e-78
LOC100576992	12.2817022654148	-5.76321746576183	1.20704688225989	24.8460814273425	6.20951436032177e-07	2.7566339574153e-06
LOC100576994	78.6095599112812	3.94181850130446	0.879290093728455	14.1583167050219	0.000168052572899707	0.000497489298661424
LOC100577002	3857.34619777934	3.31787215457217	0.392905462919448	52.0006579049644	5.54820421223571e-13	5.3549876619642e-12
LOC100577018	22.1885229595133	-5.76728147410347	1.20350039190065	23.1371900193817	1.50844762481314e-06	6.28272672947103e-06
LOC100577019	2796.69189521024	4.98006962757539	0.464863644163204	69.963599419298	6.04089878740611e-17	8.95714267702641e-16
LOC100577020	908.264940179621	4.37373969963344	0.77927666902842	20.4728147849956	6.04842469669705e-06	2.29882773957771e-05
LOC100577024	24.9428432111491	-4.56507760345163	0.914082208614005	25.0009934885884	5.73007812276718e-07	2.55815531397307e-06
LOC100577026	1881.25648488804	5.81959860730847	0.638868718345178	46.4824611462876	9.24421820779539e-12	7.70048570090372e-11
LOC100577030	34116.2900225644	2.6270239300488	0.413176042543347	31.7924427828468	1.71558971496747e-08	9.48291015794228e-08
LOC100577041	59119.636588304	-15.2717708383565	1.5603936519382	43.8297529519945	3.58217790893414e-11	2.78452125529336e-10
LOC100577042	1888.61424519332	-2.00724908280637	0.597095364753578	11.734327502388	0.000613577520235854	0.00162860965429351
LOC100577046	371.856956381646	2.53657936725615	0.505561922973739	20.1980219158182	6.98251012444137e-06	2.6259400827824e-05
LOC100577064	566.426344557026	5.41514845097945	0.702511242851372	35.1770879995848	3.01044659606611e-09	1.83598547673708e-08
LOC100577082	1197.38350842797	3.40321030538811	0.330088043202535	77.5864846962725	1.27036414434165e-18	2.1776097514712e-17
LOC100577109	67.8868495648055	-5.60797146636161	1.03637434080642	25.8775523723718	3.63774967738815e-07	1.67057633268208e-06
LOC100577112	470.125791735807	3.2644510942732	0.492090538581325	32.600802649679	1.13168004041797e-08	6.42603572974529e-08
LOC100577113	368.918388512107	2.54546816960227	0.459990362280577	24.5476644757656	7.24941569505139e-07	3.18373080246944e-06
LOC100577120	1366.5183928553	-5.60190955997763	0.617239770511979	69.6310355393453	7.15029255764933e-17	1.04841496067783e-15
LOC100577121	44.1813118155068	-2.89290813787787	0.690800839202818	18.121281249514	2.07271908526335e-05	7.15350415751931e-05
LOC100577125	297.153935938603	-2.74699067330491	0.642682385188284	18.558518536337	1.64767243903925e-05	5.79445314909089e-05
LOC100577127	442.191351603705	-2.94304687372504	0.432644306148482	46.7519477953795	8.05648223647092e-12	6.75855673896874e-11
LOC100577132	446.513991289469	-2.91795086557139	0.511536443953257	32.7731869347315	1.03563553284042e-08	5.90610994738131e-08
LOC100577135	966.107384337924	5.85875581383391	0.818031038084753	28.6870927922263	8.50688337600763e-08	4.27036185383845e-07
LOC100577138	13705.0179370394	2.48501564953739	0.354537961769431	39.2637861976982	3.70244931046397e-10	2.55935044992562e-09
LOC100577141	1292.18275721844	-11.1021641088475	0.761852019616797	223.816475212013	1.33028523328549e-50	1.92437115088202e-48
LOC100577146	203.392217072114	3.24488404374678	0.522562748022282	28.9338818972711	7.48913944841852e-08	3.7918106414346e-07
LOC100577147	643.386458145864	-6.27457033141826	1.07508311685935	27.5714560969888	1.51396556464403e-07	7.34806036326003e-07
LOC100577151	1411.7986488694	4.34432830461244	0.724502050880904	23.3715772702164	1.3353713106362e-06	5.61111388124924e-06
LOC100577162	2226.93110286598	-7.80920512929174	0.878887390756011	56.6224298176132	5.28060584152395e-14	5.78379930675504e-13
LOC100577163	5008.40459695702	3.42757593310596	0.582058428409396	24.9348564080651	5.93005017981546e-07	2.64146658779463e-06
LOC100577164	1190.41119484191	-2.35237376401972	0.40030669104286	35.5611851470802	2.4716373697991e-09	1.52541948389995e-08
LOC100577174	2341.30416443343	-2.25423219622336	0.519921555257808	19.4106742731639	1.05416215717329e-05	3.83808210816131e-05
LOC100577180	1551.57297337439	-2.73397024891558	0.202924169169363	185.100304640667	3.73164784500795e-42	3.35339444980942e-40
LOC100577185	187.781197272429	-5.02147089609943	1.07877187536681	18.8204628325494	1.43617983790098e-05	5.10058839436569e-05
LOC100577198	21594.2355195601	7.09419474810817	0.315202736323568	249.523913440434	3.29785252202772e-56	6.30953655101496e-54
LOC100577202	1409.12229977758	-3.85170357509881	0.584241199306394	41.5129109143014	1.17095042061719e-10	8.61439903339609e-10
LOC100577215	610.671799256921	-2.06424444527671	0.381520561495171	30.296164773295	3.70858473270411e-08	1.95777623940081e-07
LOC100577220	853.465762145274	-2.96706080034684	0.670818998607926	19.6905484551362	9.10505838625124e-06	3.35625241074308e-05
LOC100577221	797.431624808004	-3.19701697813076	0.457122161438922	48.5837645323899	3.16478385948998e-12	2.80154224934852e-11
LOC100577222	194.354968706843	-2.7597967516642	0.90872381377202	9.35527407079165	0.00222344717284056	0.00523444194061564
LOC100577228	394.438550548931	-2.56536982411283	0.762334864063627	11.5501464543706	0.000677439203036314	0.00178019136606486
LOC100577229	125.545503524935	3.09252657854643	0.442232014514396	38.6771704118222	5.00023386217761e-10	3.38543231011135e-09
LOC100577235	2243.60930382312	-10.2318811481982	0.797925351045713	112.824571675902	2.35736188277849e-26	7.49678998753846e-25
LOC100577237	720.917338361231	-4.4007413142477	0.39594536649271	115.323711969831	6.68447582364985e-27	2.20253478389263e-25
LOC100577254	2024.36175830318	-2.31058816496343	0.368798345464625	40.5097560636277	1.95636759456202e-10	1.39127292606083e-09
LOC100577255	233.462578223047	-2.48616319516938	0.514223078918349	24.0083821071161	9.591721940418e-07	4.12626403026818e-06
LOC100577257	523.628039726872	3.40461607091127	0.36926135470682	63.0054055495975	2.06140072058366e-15	2.61522303182495e-14
LOC100577260	736.161473673715	-2.8547884060728	0.637880068354126	20.2623598692583	6.75158674967385e-06	2.54649672574344e-05
LOC100577262	1352.33333000874	3.41127771743292	0.477769132865433	36.8969749545618	1.24539026943505e-09	8.0374425332092e-09
LOC100577266	795.06120346657	-4.38957472626202	0.850765519265345	24.6122267855693	7.0105511043961e-07	3.08453847182294e-06
LOC100577268	6582.29634805925	-3.50335250652471	0.345279134479717	100.565537366406	1.14543489484349e-23	2.99937057894779e-22
LOC100577278	902.55520831729	-2.2718697291435	0.470370860271262	24.0898940207422	9.19415512045822e-07	3.97308080287342e-06
LOC100577283	5319.92553477891	4.23079454975646	0.444750618365881	59.5549134968899	1.18928839812851e-14	1.40791806173657e-13
LOC100577286	156.67256045641	-2.16228413933332	0.442025922964011	24.795221876809	6.37553140203209e-07	2.82399378233401e-06
LOC100577303	4851.55480034868	-2.36762522951806	0.770784217691986	9.70372170011953	0.00183895198207572	0.00442467513415459
LOC100577322	31.6174967344259	3.25977711490988	0.930729330692367	9.53004673978799	0.00202134972213094	0.00482051676797691
LOC100577336	3799.45113975205	5.59056021139002	0.388448730269654	119.076810036809	1.00751634894499e-27	3.5150467444663e-26
LOC100577343	2687.52872884805	2.76786328848199	0.518405980626328	22.095527444907	2.59413447154011e-06	1.04098860288934e-05
LOC100577344	1261.70656624941	-3.1198141555597	0.417510002978527	55.8247781435451	7.92266718705681e-14	8.55907815782039e-13
LOC100577348	95.7419510714819	2.37671940781468	0.638048041667246	11.4400559122702	0.000718776281808191	0.00187758737168218
LOC100577351	197.715357840486	-2.46264109326842	0.786163719254864	10.0412476660741	0.00153073490274748	0.00374614759983301
LOC100577365	993.666345927873	2.98037097892456	0.47510497708186	29.8940863375104	4.56302439846077e-08	2.38338156823169e-07
LOC100577376	2831.92936359732	2.95848825430286	0.491244096527395	27.5249380419677	1.55081922043246e-07	7.51770232642822e-07
LOC100577382	2676.9160445966	-9.49579643214466	0.635378090625193	155.677209620363	9.95874757113971e-36	6.35111095101394e-34
LOC100577396	949.234698965306	-4.62557651205828	0.776143490079374	32.2532829268366	1.35328242560047e-08	7.59708288332833e-08
LOC100577397	5973.39590763659	3.81314582772796	0.468115165233658	45.7078362412912	1.37272521700377e-11	1.12043015619986e-10
LOC100577401	7064.79986078059	-2.18372170870663	0.235080648012018	89.2016025776281	3.56559994847239e-21	7.49913946609566e-20
LOC100577406	244.567942279815	2.04676848768679	0.279863700852232	46.1999988866103	1.06777041286218e-11	8.81412152913795e-11
LOC100577418	1462.45908766755	2.99927032232741	0.310977742933577	70.7915796102132	3.9702800291215e-17	6.02243755824031e-16
LOC100577425	17.9602742111809	-2.48300793686121	0.80302577979946	9.9344802926106	0.00162211227268236	0.00395183729278255
LOC100577430	1018.59680166436	2.22642164750483	0.390298885972474	26.8441679452676	2.20538878239708e-07	1.05019356631048e-06
LOC100577437	971.683783405614	4.33128179960839	0.396881319001681	79.0264675937725	6.12833785238497e-19	1.0737716928359e-17
LOC100577444	94.2773969852804	3.45157224215154	0.732317091199826	16.4324179276496	5.04156091153071e-05	0.000162995354408769
LOC100577453	130.952679838473	-4.11298591862559	0.69828138129016	33.2690692993457	8.02489442275161e-09	4.65284775790944e-08
LOC100577455	3653.44962984033	-2.37207989573915	0.229681247689588	109.730935674216	1.12236506421158e-25	3.45805049134487e-24
LOC100577456	7710.376007705	6.76892735148008	0.467652119213358	106.506520789093	5.71042919848387e-25	1.66840175252255e-23
LOC100577472	199.349014906884	-3.52991700317659	0.655402813644439	28.585754352192	8.96392356838462e-08	4.49028975372375e-07
LOC100577476	387.945028609934	-5.44420436904366	0.367309031810545	205.846394763049	1.10689640589662e-46	1.25047668254721e-44
LOC100577489	34.0481699444663	-3.66431664068484	0.699742060843306	27.3704745559171	1.67976448565947e-07	8.11293417300188e-07
LOC100577492	2324.58019114964	-2.39957374327381	0.515567996508463	22.2794866878032	2.35711212379944e-06	9.49730435207507e-06
LOC100577498	30426.1153362317	4.96717204763142	0.536755276719712	51.8235483205996	6.07191964861838e-13	5.84619406427851e-12
LOC100577499	275.954736359282	-4.70218956773597	0.739475183327137	36.7635246689173	1.33362208725403e-09	8.56492972333912e-09
LOC100577501	1465.37924954407	-2.72626940811474	0.488082721357771	31.686120313361	1.81212668659684e-08	9.9839511177017e-08
LOC100577504	58972.3214355632	8.19850623288317	0.594719965804963	83.7465519553323	5.6245070967383e-20	1.07957772138365e-18
LOC100577507	140.263329455654	-2.67171235720136	0.51196207993094	27.9491775867841	1.24543880171067e-07	6.13258408712827e-07
LOC100577510	454.872299952084	-7.83147119919156	0.502750885352082	240.732482294654	2.72265544573083e-54	4.61373412817988e-52
LOC100577515	614.733338641017	2.07951713846875	0.541261471445285	12.3588445985895	0.000438902227961427	0.00119629095314303
LOC100577521	244.173888984881	-8.49652046630921	0.818148288738997	106.978656477391	4.49989650425294e-25	1.32451047973817e-23
LOC100577538	1205.86824440565	-5.08053526681163	0.682020311003096	48.8416856873885	2.7747919502392e-12	2.48037544187923e-11
LOC100577539	1016.60811738065	4.33777667452396	0.39388005845394	80.4298979318619	3.01203197734821e-19	5.42989716038062e-18
LOC100577541	263.425103624719	-7.01147922424754	1.089759691128	32.9999564803066	9.21609349442159e-09	5.2940097351491e-08
LOC100577542	417.169109473057	-2.58798513689699	0.708400033399805	13.6554159982248	0.000219606966778872	0.000633814559593914
LOC100577543	304.469853283535	2.58970190863853	0.402464229751597	33.2484017119742	8.11063894455641e-09	4.69309264196722e-08
LOC100577548	706.502924155055	3.92424114572301	0.600438007479884	29.2766589738739	6.27469781848648e-08	3.22768714323012e-07
LOC100577551	3764.32113460357	3.28467815937161	0.481925028006961	33.9768501920466	5.57717046128914e-09	3.28645782472985e-08
LOC100577559	230.502066824159	-4.77853544458776	0.483845199146812	91.5124475030888	1.10892430281191e-21	2.47256768420205e-20
LOC100577562	146.274126327472	3.7437279216152	0.701902291082099	20.3769587129115	6.35908659908458e-06	2.40995160505883e-05
LOC100577569	3145.87694037799	3.38315920642464	0.480000477500436	35.9502586948494	2.02419498069016e-09	1.26573541702407e-08
LOC100577574	727.304545917898	3.78546466909875	0.297987434978603	115.496996573719	6.12517447462045e-27	2.02952010105999e-25
LOC100577576	1051.397312943	3.22320776947809	0.443653684562144	39.0687776377963	4.09134994718744e-10	2.80854126582971e-09
LOC100577578	28695.4363821915	-2.45481319259704	0.303733423111715	67.0186377254061	2.68952382926772e-16	3.7401092218961e-15
LOC100577580	390.853178223253	-2.04079427549946	0.661643938613728	9.84917553053668	0.00169907890977922	0.00412156933083866
LOC100577584	315.070185671742	3.99809479763299	0.478204240116067	48.9525122818828	2.62235148056846e-12	2.34942094127667e-11
LOC100577596	6541.31435269582	-10.6982722342216	0.959589904011153	74.8033193664025	5.20022009579514e-18	8.52002911275164e-17
LOC100577603	2432.26712214075	3.06984765255431	0.361268882489924	54.2436875317502	1.77105174879336e-13	1.81889314668284e-12
LOC100577614	3611.92600551368	2.56877374294814	0.387874671374335	34.7612744806941	3.72713972766832e-09	2.24879610628696e-08
LOC100577620	2136.45835839535	4.2668909287779	0.505785731070424	46.7787957740071	7.94686182869335e-12	6.67552474976683e-11
LOC100577623	3700.85506533546	2.1974241897175	0.403211310241168	24.5080849838166	7.39986760221993e-07	3.2438000553412e-06
LOC100577629	2359.28582834549	4.83086234588831	0.562127614541384	45.6154078257274	1.43905140844835e-11	1.17078380020675e-10
LOC100577632	790.052182471769	2.41794296200137	0.533240804401304	16.6234905592051	4.55829486480478e-05	0.000148504514381528
LOC100577636	1374.56874556075	-2.312268980191	0.376994503436642	38.769295676859	4.76971830077195e-10	3.24231509935569e-09
LOC100577648	616.051377596012	-2.98758945723591	0.675104428179648	19.6321033169456	9.38785000234524e-06	3.44977313283207e-05
