LOC725908	GO:0001147,GO:0004386,GO:0005515,GO:0006369,GO:0016604
LOC725909	GO:0004817,GO:0005524,GO:0005737,GO:0006423
LOC725910	GO:0000226,GO:0005096,GO:0007021,GO:0007023,GO:0016328,GO:0034333,GO:0048487,GO:0070830
LOC725918	GO:0005762
LOC725920	GO:0005509,GO:0005515
LOC725922	GO:0005289,GO:0005739,GO:1990575
LOC725923	GO:0004674,GO:0005524,GO:0006468,GO:0007165,GO:0031267
LOC725924	GO:0005515
LOC725925	GO:0005506,GO:0005737,GO:0006449,GO:0019511,GO:0031418,GO:0031543
LOC725928	GO:0005085,GO:0005737,GO:0005886,GO:0007264,GO:0031267
LOC725931	GO:0003993,GO:0052745
LOC725934	GO:0000724,GO:0003684,GO:0005634,GO:0005662,GO:0006260,GO:0006268,GO:0006289,GO:0007004,GO:0043047,GO:0051321
LOC725935	GO:0007095,GO:0010997,GO:0032147,GO:0033314
LOC725936	GO:0004672,GO:0005515,GO:0005524,GO:0006468
LOC725938	GO:0000118,GO:0004407,GO:0006325,GO:0008270,GO:0016575
LOC725942	GO:0004364,GO:0006749
LOC725943	GO:0003735,GO:0005634,GO:0005737,GO:0005840,GO:0006412,GO:0016567,GO:0019941,GO:0031386,GO:0031625
LOC725945	GO:0000978,GO:0003700,GO:0006357
LOC725946	GO:0004222,GO:0005178,GO:0006508,GO:0007160,GO:0007229,GO:0008305,GO:0009897,GO:0033627,GO:0098609
LOC725947	GO:0000398,GO:0000932,GO:0003723,GO:0005688,GO:0005730,GO:0005732,GO:0030490,GO:0046540
LOC725948	GO:0000493,GO:0001522,GO:0003723,GO:0005732,GO:0042254
LOC725949	GO:0005802,GO:1902004
LOC725950	GO:0003677,GO:0006357,GO:0016573,GO:0044545
LOC725951	GO:0000712,GO:0000727,GO:0003677,GO:0005634,GO:0006308,GO:0008821,GO:0031573,GO:0048257,GO:0048476
LOC725954	GO:0005507
LOC725957	GO:0005783,GO:0016020,GO:0061024,GO:0071786
LOC725958	GO:0004197,GO:0006508
LOC725961	GO:0005739,GO:0005758
LOC725962	GO:0005509
LOC725963	GO:0005515,GO:0005737,GO:0031514,GO:0044782
LOC725964	GO:0005509
LOC725965	GO:0000122,GO:0000978,GO:0001227,GO:0005634,GO:0010564,GO:0017053,GO:0030182
LOC725966	GO:0000978,GO:0000981,GO:0006357,GO:0009653,GO:0030154
LOC725967	GO:0004617,GO:0051287
LOC725970	GO:0005085,GO:0005515,GO:0007264,GO:0016020,GO:0045202,GO:0050772,GO:0090630
LOC725974	GO:0005262,GO:0005743,GO:0015292,GO:0036444,GO:0051560,GO:1990246
LOC725976	GO:0000785,GO:0003755,GO:0005527,GO:0005730
LOC725977	GO:0000139,GO:0005802,GO:0006895,GO:0034067,GO:0043001
LOC725980	GO:0006103,GO:0009353
LOC725981	GO:0000076,GO:0003677,GO:0005634,GO:0006974,GO:0031297,GO:0031298,GO:0043111
LOC725982	GO:0000938,GO:0006896,GO:0019905,GO:0042147
LOC725983	GO:0003723,GO:0005515,GO:0005524,GO:0005622,GO:0046872
LOC725987	GO:0000049,GO:0004814,GO:0005524,GO:0006420,GO:0106217
LOC725991	GO:0001671,GO:0005890,GO:0006883,GO:0030007,GO:0036376,GO:1990573
LOC725993	GO:0005524,GO:0016020,GO:0016887,GO:0055085,GO:0140359
LOC725997	GO:0008194
LOC726000	GO:0003735,GO:0005763
LOC726002	GO:0004715,GO:0005126,GO:0005524,GO:0005829,GO:0005856,GO:0007259,GO:0018108,GO:0019221,GO:0030097,GO:0030154,GO:0035556
LOC726007	GO:0005515,GO:0005634,GO:0006355,GO:0008270
LOC726009	GO:0001731,GO:0003723
LOC726013	GO:0003735,GO:0005840,GO:0006412,GO:0022627
LOC726014	GO:0005515,GO:0019005,GO:0031146,GO:0031398
LOC726015	GO:0005868,GO:0005930,GO:0035721,GO:0035735,GO:0036064,GO:0045504
LOC726016	GO:0007064,GO:0031390
LOC726017	GO:0043005
LOC726018	GO:0003677,GO:0003689,GO:0005524,GO:0005634,GO:0005663,GO:0006261,GO:0006281,GO:0016887
LOC726019	GO:0015276,GO:0016020,GO:0034464,GO:0060271
LOC726020	GO:0005737,GO:0005886,GO:0006810
LOC726024	GO:0000398,GO:0003723,GO:0005515,GO:0005634,GO:0008270,GO:0071011
LOC726027	GO:0003924,GO:0005525,GO:0005737,GO:0015630,GO:0060271
LOC726028	GO:0005730,GO:0006364,GO:0030687,GO:0034399,GO:0042273
LOC726029	GO:0003723
LOC726030	GO:0005783,GO:0005794
LOC726032	GO:0005261,GO:0030424,GO:0034703,GO:0055080
LOC726033	GO:0005634,GO:0006606
LOC726034	GO:0003676,GO:0005515
LOC726040	GO:0001676,GO:0004467,GO:0005739,GO:0046949
LOC726041	GO:0003682,GO:0003887,GO:0003896,GO:0005634,GO:0005759,GO:0006264,GO:0009411,GO:0031297,GO:0042276
LOC726042	GO:0005743,GO:0005751,GO:0006123,GO:0030234
LOC726043	GO:0005515
LOC726044	GO:0003774,GO:0005515,GO:0005524,GO:0016459
LOC726045	GO:0000209,GO:0004842,GO:0043066,GO:0043161,GO:0045732
LOC726047	GO:0000307,GO:0007346,GO:0019005,GO:0019901,GO:0042393,GO:0043130,GO:0061575
LOC726050	GO:0000978,GO:0000981,GO:0005634,GO:0006357,GO:0009887
LOC726051	GO:0000278,GO:0000922,GO:0004674,GO:0005515,GO:0005524,GO:0005634,GO:0005737,GO:0005813,GO:0006468,GO:0032465
LOC726053	GO:0005515
LOC726054	GO:0005794,GO:0007030,GO:0009306
LOC726056	GO:0003735,GO:0005840,GO:0006412,GO:0022625
LOC726058	GO:0003677,GO:0005634,GO:0031491,GO:0035101,GO:0042393
LOC726060	GO:0005911,GO:0050839,GO:0098609
LOC726061	GO:0005743,GO:0045039
LOC726063	GO:0000977,GO:0000981,GO:0005634,GO:0006357
LOC726066	GO:0016020,GO:0022857,GO:0055085
LOC726067	GO:0005085,GO:0016192,GO:0031085
LOC726068	GO:0007155,GO:0031012
LOC726069	GO:0001653,GO:0004383,GO:0004672,GO:0005524,GO:0006182,GO:0006468,GO:0007168,GO:0016020,GO:0035556
LOC726072	GO:0016722
LOC726073	GO:0000278,GO:0000922,GO:0000923,GO:0005813,GO:0007020,GO:0008275,GO:0031122,GO:0043015,GO:0051011,GO:0051225,GO:0051321
LOC726074	GO:0003924,GO:0005525
LOC726076	GO:0010824,GO:0034451,GO:0035735,GO:0060271
LOC726077	GO:0002151,GO:0003678,GO:0005524,GO:0005622,GO:0005634,GO:0005737
LOC726080	GO:0000127,GO:0005515,GO:0006383
LOC726081	GO:0005515
LOC726085	GO:0005737,GO:0006457,GO:0016272,GO:0044183,GO:0051082
LOC726086	GO:0000387,GO:0032797
LOC726088	GO:0000159,GO:0005515,GO:0005737,GO:0006470,GO:0019888
LOC726093	GO:0005515
LOC726095	GO:0005975,GO:0006486,GO:0008107,GO:0016020,GO:0036065
LOC726096	GO:0005634
LOC726097	GO:0004984,GO:0005549,GO:0005886,GO:0007608,GO:0050911
LOC726099	GO:2000640
LOC726100	GO:0001671,GO:0016020,GO:0061024
LOC726103	GO:0003682,GO:0005634,GO:0007389
LOC726106	GO:0032589,GO:0050808
LOC726107	GO:0004180
LOC726108	GO:0061630,GO:0072487
LOC726110	GO:0005515
LOC726113	GO:0005783,GO:0016020,GO:0017147,GO:0018345,GO:0030258,GO:0060070,GO:0061355,GO:1990698
LOC726115	GO:0003824,GO:0005739,GO:0071949
LOC726119	GO:0005262,GO:0005515,GO:0016020,GO:0098703
LOC726120	GO:0000276,GO:0005753,GO:0015078,GO:0015986
LOC726121	GO:0001725,GO:0003779,GO:0005912,GO:0030018,GO:0030036,GO:0031941,GO:0051371,GO:0061061
LOC726124	GO:0000978,GO:0000981,GO:0005524,GO:0005634,GO:0006355
LOC726126	GO:0004252,GO:0006508
LOC726128	GO:0005515
LOC726130	GO:0004930,GO:0007186,GO:0016020
LOC726131	GO:0042719
LOC726132	GO:0006887,GO:0030041,GO:0071203
LOC726133	GO:0005049,GO:0006611,GO:0031267
LOC726137	GO:0005634,GO:0006325,GO:0006355,GO:0016575,GO:0035267,GO:0043968,GO:0043984,GO:0072487
LOC726139	GO:0005634,GO:0005737,GO:0007021,GO:0007023,GO:0031122,GO:0035371,GO:0043014,GO:0051010
LOC726145	GO:0000209,GO:0005515,GO:0005634,GO:0043161,GO:0061631
LOC726147	GO:0005509,GO:0048208
LOC726148	GO:0005911,GO:0050839,GO:0098609
LOC726149	GO:0015280,GO:0016020,GO:0035725
LOC726150	GO:0000978,GO:0000981,GO:0006355,GO:0009653,GO:0030154
LOC726151	GO:0003735,GO:0005762,GO:0005840,GO:0006412
LOC726153	GO:0003723,GO:0005634
LOC726156	GO:0004594,GO:0005524,GO:0005634,GO:0005829,GO:0015937
LOC726158	GO:0005886,GO:0006751,GO:0036374
LOC726159	GO:0005737,GO:0006606,GO:0031267,GO:0031965
LOC726162	GO:0000978,GO:0000981,GO:0005634,GO:0006357
LOC726163	GO:0003676,GO:0005634,GO:0006281,GO:0008988,GO:0031167,GO:0070876
LOC726164	GO:0005765
LOC726165	GO:0000978,GO:0000981,GO:0006357,GO:0009653,GO:0030154
LOC726167	GO:0008270
LOC726171	GO:0003723,GO:0003735,GO:0005840,GO:0006412,GO:0022625
LOC726172	GO:0005634,GO:0005737,GO:0031398,GO:0043027,GO:0043066,GO:0051726,GO:0061630
LOC726174	GO:0005739,GO:0034553
LOC726175	GO:0005634,GO:0006357,GO:0008285,GO:0045786
LOC726176	GO:0005737,GO:0005813,GO:0005868,GO:0007018,GO:0045505
LOC726178	GO:0003723,GO:0005634,GO:0006355
LOC726179	GO:0000122,GO:0001817,GO:0002682
LOC726180	GO:0000978,GO:0000981,GO:0006355,GO:0009653,GO:0030154
LOC726184	GO:0000978,GO:0000981,GO:0005634,GO:0006357
LOC726187	GO:0006886,GO:0016192,GO:0030117,GO:0030131,GO:0030276
LOC726188	GO:0005515
LOC726189	GO:0005576,GO:0008061
LOC726190	GO:0003723,GO:0016607,GO:0048786
LOC726193	GO:0005515,GO:0006828,GO:0015279,GO:0016020,GO:0034703,GO:0051480,GO:0070588,GO:0070679
LOC726196	GO:0005634,GO:0005737,GO:1990592
LOC726197	GO:0000045,GO:0000407,GO:0006914
LOC726199	GO:0005737
LOC726200	GO:0000978,GO:0000981,GO:0006357,GO:0048856
LOC726201	GO:0005121,GO:0005576,GO:0008083,GO:0008592,GO:0021556,GO:0045087
LOC726204	GO:0000978,GO:0000981,GO:0005634,GO:0006357,GO:0009952,GO:0042752,GO:0046983,GO:0050767
LOC726205	GO:0005737,GO:0009143,GO:0047429
LOC726210	GO:0004553,GO:0005975
LOC726212	GO:0000470,GO:0003723,GO:0005730,GO:0009383,GO:0070475
LOC726213	GO:0005764
LOC726216	GO:0006486,GO:0016020,GO:0016757
LOC726218	GO:0003985,GO:0006635
LOC726219	GO:0005930,GO:0042073
LOC726220	GO:0005829,GO:0006508,GO:0016920
LOC726221	GO:0031966,GO:0070453
LOC726222	GO:0000276,GO:0015078,GO:0015986
LOC726223	GO:0004198,GO:0006508
LOC726225	GO:0004034,GO:0006006,GO:0030246,GO:0033499
LOC726227	GO:0003896,GO:0005658,GO:0006269
LOC726228	GO:0001640,GO:0005118,GO:0007186,GO:0007601,GO:0016020
LOC726230	GO:0003700,GO:0005634,GO:0006355
LOC726232	GO:0005634
LOC726235	GO:0003682,GO:0005524,GO:0005634,GO:0005721,GO:0006306,GO:0006346,GO:0031508,GO:0044027,GO:0046651,GO:0140658
LOC726236	GO:0016614,GO:0050660
LOC726237	GO:0003756,GO:0005783,GO:0018171
LOC726238	GO:0005249,GO:0005737,GO:0006813,GO:0008076,GO:0015459,GO:0044325,GO:1901379
LOC726239	GO:0005739,GO:0009249,GO:0033819
LOC726240	GO:0019825,GO:0020037
LOC726241	GO:0007283
LOC726243	GO:0005886,GO:0045661,GO:0072659
LOC726244	GO:0000978,GO:0001006,GO:0001046,GO:0003681,GO:0019185,GO:0042795,GO:0042796
LOC726247	GO:0005634,GO:0006357
LOC726248	GO:0005515,GO:0005615
LOC726250	GO:0005515,GO:0005930,GO:0060271
LOC726252	GO:0005515
LOC726253	GO:0006488,GO:0016758
LOC726254	GO:0005515,GO:0016607,GO:0043161,GO:0046872,GO:0048856,GO:0061630,GO:0070534
LOC726255	GO:0005739,GO:0006120,GO:0032981,GO:0051082
LOC726259	GO:0005743,GO:0033617
LOC726262	GO:0004016,GO:0005886,GO:0006171,GO:0007189,GO:0035556
LOC726268	GO:0030431,GO:0032222,GO:1903818
LOC726269	GO:0004602,GO:0006979
LOC726270	GO:0000028,GO:0003723,GO:0003735,GO:0005840,GO:0006412,GO:0022627
LOC726272	GO:0005096,GO:0005515,GO:0005643,GO:0005737,GO:0046907
LOC726273	GO:0005509,GO:0005515,GO:0005737,GO:0005886,GO:0006897,GO:0016197
LOC726274	GO:0005576
LOC726277	GO:0005680,GO:0007346,GO:0031145,GO:0070979
LOC726278	GO:0005335,GO:0015842,GO:0030672,GO:0043195,GO:0055085
LOC726279	GO:0000460
LOC726280	GO:0000123,GO:0003713,GO:0004402,GO:0005515,GO:0005634,GO:0005667,GO:0008270,GO:0016573,GO:0031490,GO:0045944
LOC726283	GO:0005509
LOC726286	GO:0004252,GO:0005615,GO:0006508
LOC726289	GO:0000978,GO:0000981,GO:0005667,GO:0006357,GO:0008134,GO:0042127,GO:0051726
LOC726290	GO:0008270
LOC726291	GO:0005515,GO:0046872
LOC726295	GO:0000028,GO:0003723,GO:0003735,GO:0005840,GO:0006412,GO:0022627
LOC726297	GO:0005751,GO:0006123
LOC726298	GO:0000978,GO:0000981,GO:0006355,GO:0009653,GO:0030154
LOC726301	GO:0005885,GO:0015629,GO:0030041,GO:0034314,GO:0051015
LOC726302	GO:0000978,GO:0000981,GO:0006357
LOC726303	GO:0008080
LOC726304	GO:0032418,GO:0099078
LOC726305	GO:0061630
LOC726307	GO:0005634,GO:0005737,GO:0008017
LOC726308	GO:0032418,GO:0099078
LOC726309	GO:0005515,GO:0005615,GO:0031012
LOC726310	GO:0005789,GO:0006506,GO:0051377
LOC726312	GO:0030141
LOC726314	GO:0005507,GO:0005743,GO:0006878,GO:0016531,GO:0033617
LOC726315	GO:0005764,GO:0006685,GO:0046513,GO:0061750
LOC726316	GO:0005750,GO:0006122
LOC726318	GO:0051213
LOC726320	GO:0004867,GO:0005615
LOC726321	GO:0030431,GO:0032222,GO:1903818
LOC726325	GO:0004672,GO:0005524,GO:0006468,GO:0007094,GO:0051754
LOC726326	GO:0000400,GO:0000722,GO:0005524,GO:0005657,GO:0033065,GO:0045003,GO:0071140,GO:0090656,GO:0140664
LOC726329	GO:0004252,GO:0006508
LOC726330	GO:0002178,GO:0006612,GO:0018230
LOC726331	GO:0008227,GO:0016020,GO:0071880
LOC726332	GO:0000123,GO:0003713,GO:0004402,GO:0005667,GO:0016573,GO:0031490,GO:0045944
LOC726335	GO:0003714,GO:0005634,GO:0006351,GO:0045892
LOC726336	GO:0000398,GO:0005634,GO:0005684,GO:0005686,GO:0005689,GO:0071011,GO:0071013
LOC726337	GO:0005758,GO:0015035,GO:0022417,GO:0045041
LOC726338	GO:0000055,GO:0000056,GO:0005643,GO:0006406,GO:0006606,GO:0017056
LOC726341	GO:0005739,GO:0034551
LOC726347	GO:0005813,GO:1902017
LOC726348	GO:0005524,GO:0005778,GO:0005829,GO:0016558,GO:0016887
LOC726349	GO:0007010,GO:0015629,GO:0030032,GO:0051015
LOC726350	GO:0003723,GO:0005622,GO:0005730,GO:0016887,GO:0045943
LOC726352	GO:0004252,GO:0006508
LOC726358	GO:0005634,GO:0005737
LOC726359	GO:0000184
LOC726362	GO:0001676,GO:0004467,GO:0046949
LOC726363	GO:0017183,GO:0090560
LOC726364	GO:0001401,GO:0007005
LOC726367	GO:0005737,GO:0006468,GO:0008887
LOC726369	GO:0004045,GO:0005739,GO:0005829
LOC726370	GO:0000981,GO:0005634,GO:0006355,GO:0007417,GO:0021520,GO:0048812,GO:1990837
LOC726371	GO:0008198,GO:0017172,GO:0019448
LOC726373	GO:0005515
LOC726375	GO:0005125,GO:0005576,GO:0005615,GO:0008083,GO:0030509,GO:0060395
LOC726377	GO:0007218,GO:0008255,GO:0018990
LOC726378	GO:0005634,GO:0005680,GO:0008270,GO:0016567,GO:0031145,GO:0045842,GO:0061630,GO:0097602
LOC726380	GO:0004671,GO:0005783,GO:0006481,GO:0016020
LOC726381	GO:0061630
LOC726383	GO:0005739,GO:0009058,GO:0032981
LOC726385	GO:0000028,GO:0005525,GO:0005759,GO:0019843,GO:0043024
LOC726389	GO:0006629,GO:0008081
LOC726391	GO:0004181,GO:0005615,GO:0006508,GO:0008270
LOC726392	GO:0015116,GO:0016020,GO:0055085
LOC726393	GO:0001607,GO:0005886,GO:0007218
LOC726397	GO:0005634,GO:0007096
LOC726399	GO:0000977,GO:0000981,GO:0005634,GO:0006357,GO:0032422
LOC726400	GO:0000978,GO:0000981,GO:0006357,GO:0009653,GO:0030154
LOC726401	GO:0005085,GO:0005515,GO:0005886,GO:0007265,GO:0043547
LOC726405	GO:0004674,GO:0005524,GO:0005737,GO:0006468,GO:0035556,GO:0043408
LOC726409	GO:0000413,GO:0003755,GO:0006457,GO:0043231
LOC726411	GO:0005911,GO:0050839,GO:0098609
LOC726412	GO:0016020,GO:0022857,GO:0055085
LOC726414	GO:0005515,GO:0005886
LOC726415	GO:0000977,GO:0000981,GO:0005634,GO:0006357,GO:0030182
LOC726416	GO:0005802,GO:0031267,GO:0099518
LOC726417	GO:0001514,GO:0003730,GO:0035368,GO:0043021,GO:1990904
LOC726418	GO:0004499,GO:0050660,GO:0050661
LOC726419	GO:0006486,GO:0016020,GO:0016758
LOC726421	GO:0004222,GO:0005886,GO:0016485
LOC726422	GO:0000813,GO:0006612,GO:0006623,GO:0043162
LOC726423	GO:0005216,GO:0005515,GO:0006811,GO:0016020,GO:0055085
LOC726424	GO:0001641,GO:0007216,GO:0016020,GO:0051966
LOC726428	GO:0003723,GO:0003743,GO:0005634,GO:0006413
LOC726431	GO:0005515
LOC726432	GO:0005096,GO:0006897,GO:0008083,GO:0043231,GO:0046872
LOC726433	GO:0005509,GO:0005886,GO:0007157,GO:0032991,GO:0045197
LOC726434	GO:0016020
LOC726435	GO:0005515,GO:0005786,GO:0006614,GO:0008312,GO:0043022
LOC726436	GO:0004827,GO:0005524,GO:0005737,GO:0005739,GO:0006433
LOC726437	GO:0005737,GO:0005868,GO:0007018,GO:0045505
LOC726438	GO:0000398,GO:0005515,GO:0030620
LOC726439	GO:0000462,GO:0003723,GO:0003735,GO:0005840,GO:0006412,GO:0022627
LOC726441	GO:0140575
LOC726444	GO:0004382,GO:0009134,GO:0016020,GO:0045134
LOC726446	GO:0005576,GO:0006869,GO:0008289
LOC726447	GO:0000786,GO:0003677,GO:0030527,GO:0046982
LOC726449	GO:0000709,GO:0000794,GO:0003690,GO:0007129,GO:0010774,GO:0120230,GO:0120231
LOC726450	GO:0000978,GO:0004879,GO:0006357,GO:0008270,GO:0009755,GO:0009888,GO:0090575
LOC726451	GO:0005615,GO:0031012
LOC726455	GO:0005524,GO:0005634,GO:0006298,GO:0007131,GO:0030983,GO:0140664
LOC726456	GO:0000146,GO:0005524,GO:0005737,GO:0007015,GO:0015629,GO:0016459,GO:0030050,GO:0031982,GO:0051015
LOC726457	GO:0004867,GO:0005615
LOC726458	GO:0000981,GO:0005634,GO:0006357,GO:0030154,GO:0043565
LOC726459	GO:0004984,GO:0005549,GO:0005886,GO:0007608,GO:0050911
LOC726460	GO:0007283,GO:0032027,GO:0097224
LOC726461	GO:0014069,GO:0030160,GO:0035255,GO:0043197,GO:0045211
LOC726463	GO:0006020,GO:0007165,GO:0008934,GO:0046854
LOC726468	GO:0000786,GO:0003677,GO:0030527,GO:0046982
LOC726469	GO:0005515,GO:0005634,GO:0006355,GO:0016491,GO:0034720,GO:0050660
LOC726470	GO:0005515,GO:0015347,GO:0016020,GO:0043252,GO:0055085
LOC726471	GO:0005515
LOC726474	GO:0008073,GO:0019185,GO:0042795,GO:0042796,GO:0043565
LOC726476	GO:0000139,GO:0005795,GO:0006487,GO:0008455,GO:0009312
LOC726478	GO:0005125,GO:0005576,GO:0005615,GO:0008083,GO:0030509,GO:0060395
LOC726480	GO:0003735,GO:0005762
LOC726481	GO:0006020,GO:0007165,GO:0008934,GO:0046854
LOC726482	GO:0004843,GO:0008270,GO:0016579
LOC726483	GO:0000049,GO:0002161,GO:0004822,GO:0005524,GO:0005829,GO:0006428
LOC726487	GO:0000786,GO:0003677,GO:0030527,GO:0046982
LOC726488	GO:0004197,GO:0004843,GO:0005634,GO:0005829,GO:0010506,GO:0016579,GO:0030330
LOC726492	GO:0000978,GO:0000981,GO:0005634,GO:0006357
LOC726493	GO:0005615
LOC726494	GO:0004419,GO:0006552,GO:0046951
LOC726496	GO:0000122,GO:0017053,GO:0031523
LOC726497	GO:0000045,GO:0000407,GO:0000422,GO:0019898,GO:0032266,GO:0034727,GO:0044805,GO:0061709
LOC726500	GO:0003723,GO:0003743,GO:0005850,GO:0005851,GO:0033290,GO:0043022,GO:0043614
LOC726501	GO:0004853,GO:0005829,GO:0006783
LOC726504	GO:0005634,GO:0006974,GO:0010835,GO:0042393,GO:0072572
LOC726505	GO:0016020,GO:0022857,GO:0055085
LOC726506	GO:0003777,GO:0005524,GO:0007018,GO:0008017
LOC726508	GO:0005524,GO:0005886,GO:0016887,GO:0055085,GO:0140359
LOC726509	GO:0016311,GO:0016791
LOC726510	GO:0000086,GO:0004725,GO:0005634,GO:0005737,GO:0006470,GO:0010971,GO:0110032
LOC726513	GO:0005524,GO:0005886,GO:0016887,GO:0140359
LOC726514	GO:0004016,GO:0005886,GO:0006171,GO:0007189,GO:0007193,GO:0035556
LOC726521	GO:0005783,GO:0006874
LOC726522	GO:0004454,GO:0006000
LOC726524	GO:0005515,GO:0005524,GO:0140658
LOC726525	GO:0004672,GO:0005524,GO:0005737,GO:0006468,GO:0007228
LOC726527	GO:0005737
LOC726528	GO:0000978,GO:0000981,GO:0005634,GO:0006357
LOC726529	GO:0005515
LOC726530	GO:0000179,GO:0005759,GO:0006391,GO:0031167,GO:0034246
LOC726532	GO:0005930,GO:0008017,GO:0051493
LOC726535	GO:0005886,GO:0007166,GO:0007188,GO:0008528,GO:0017046
LOC726537	GO:0003676,GO:0003724,GO:0005524
LOC726538	GO:0000977,GO:0000981,GO:0006357
LOC726540	GO:0003677,GO:0003682,GO:0003886,GO:0005634,GO:0008270,GO:0090116
LOC726541	GO:0004857,GO:0005737,GO:0007165,GO:0019208,GO:0019901
LOC726542	GO:0000786,GO:0003677,GO:0030527,GO:0046982
LOC726543	GO:0005634
LOC726544	GO:0006470,GO:0019888
LOC726545	GO:0006820,GO:0022857,GO:0055085
LOC726546	GO:0000387,GO:0034719
LOC726547	GO:0005515,GO:0005634,GO:0006357
LOC726548	GO:0005096,GO:0005515,GO:0007165
LOC726550	GO:0000978,GO:0000981,GO:0006351,GO:0006357
LOC726551	GO:0003677,GO:0003910,GO:0005524,GO:0005958,GO:0006297,GO:0006303,GO:0006310,GO:0032807,GO:0051103,GO:0071897
LOC726552	GO:0005634,GO:0005737,GO:0019941,GO:0030162,GO:0031386,GO:0031625,GO:0045116
LOC726554	GO:0004181,GO:0006508,GO:0008270,GO:0009986
LOC726560	GO:0006820,GO:0022857,GO:0055085
LOC726562	GO:0004674,GO:0005515,GO:0005524,GO:0005770,GO:0006468,GO:0006623,GO:0016236,GO:0030242,GO:0034271,GO:0034272,GO:0045324,GO:0071561
LOC726566	GO:0005868,GO:0042073,GO:0045503,GO:0045504
LOC726568	GO:0000127,GO:0005515,GO:0006383
LOC726569	GO:0005744,GO:0030150
LOC726570	GO:0000398,GO:0071014
LOC726571	GO:0016311,GO:0016791
LOC726578	GO:0006820,GO:0022857,GO:0055085
LOC726579	GO:0012505,GO:0016020
LOC726580	GO:0000463,GO:0000466,GO:0005730
LOC726582	GO:0016020
LOC726583	GO:0003684,GO:0003887,GO:0005634,GO:0005657,GO:0009314,GO:0035861,GO:0042276
LOC726584	GO:0000149,GO:0005484,GO:0005886,GO:0006886,GO:0006887,GO:0006906,GO:0012505,GO:0031201,GO:0048278
LOC726585	GO:0005506,GO:0005783,GO:0006631,GO:0008610,GO:0016020,GO:0020037,GO:0080132
LOC726586	GO:0003676,GO:0003724,GO:0005524,GO:0005730
LOC726587	GO:0005634,GO:0006357,GO:0031491,GO:0042393
LOC726589	GO:0005634
LOC726590	GO:0016491
LOC726591	GO:0031122,GO:0034451,GO:1905515
LOC726594	GO:0046983
LOC726595	GO:0000145,GO:0006887,GO:0006893
LOC726597	GO:0003676,GO:0008270
LOC726598	GO:0003723,GO:0005524,GO:0005622,GO:0071013
LOC726599	GO:0005886,GO:0006508,GO:0008237,GO:0008241
LOC726600	GO:0005515,GO:0030992,GO:0035720,GO:0035735,GO:0036064,GO:0097546,GO:0120170
LOC726601	GO:0005615,GO:0005769,GO:0005886,GO:0006826,GO:0055037
LOC726602	GO:0005814,GO:0007005,GO:0007268,GO:0060271,GO:0097539
LOC726605	GO:0006508,GO:0008234,GO:0019784
LOC726608	GO:0006357
LOC726609	GO:0017198,GO:0018002,GO:0031415,GO:1990189,GO:1990190
LOC726612	GO:0005739
LOC726617	GO:0005761
LOC726619	GO:0005634,GO:0008623,GO:0046982
LOC726620	GO:0005829,GO:0005854,GO:0042788
LOC726625	GO:0001676,GO:0004467,GO:0046949
LOC726626	GO:0004479,GO:0005739,GO:0009058,GO:0071951
LOC726631	GO:0005515,GO:0019005,GO:0031146
LOC726633	GO:0005737
LOC726636	GO:0005515,GO:0007399,GO:0044782,GO:0045184,GO:0097541
LOC726637	GO:0000045,GO:0000407,GO:0000422,GO:0005737,GO:0006501,GO:0006995,GO:0019778,GO:0019779,GO:0032446,GO:0034727,GO:0044805
LOC726638	GO:0003684,GO:0006303,GO:0031848,GO:0035312,GO:0036297
LOC726642	GO:0000722,GO:0000794,GO:0003691,GO:0005634,GO:0006302,GO:0007004,GO:0016887,GO:0030870,GO:0032508,GO:0043047,GO:0051880,GO:0070192,GO:0090305
LOC726643	GO:0003779
LOC726646	GO:0004497,GO:0005506,GO:0016705,GO:0020037
LOC726647	GO:0005515
LOC726648	GO:0007249,GO:0050769,GO:1902042
LOC726649	GO:0005929,GO:0060271
LOC726650	GO:0046592
LOC726651	GO:0006281,GO:0070182
LOC726653	GO:0001405,GO:0001671,GO:0030150
LOC726654	GO:0000978,GO:0000981,GO:0001708,GO:0005634,GO:0006357,GO:0007507,GO:0045893
LOC726655	GO:0032589,GO:0050808
LOC726656	GO:0016020,GO:0019369,GO:0047499
LOC726657	GO:0001223,GO:0045892
LOC726658	GO:0008080
LOC726662	GO:0034551
LOC726664	GO:0005874,GO:0019799,GO:0071929
LOC726666	GO:0016592
LOC726667	GO:0005515,GO:0034657,GO:0043161
LOC726668	GO:0001725,GO:0003779,GO:0005912,GO:0030018,GO:0030036,GO:0031941,GO:0051371,GO:0061061
LOC726670	GO:0008270,GO:0030544,GO:0044325,GO:0048471,GO:1901018
LOC726671	GO:0000978,GO:0000981,GO:0006357,GO:0060070,GO:1990907
LOC726673	GO:0005515,GO:0005739
LOC726677	GO:0016020
LOC726679	GO:0072669
LOC726681	GO:0005737,GO:0005856,GO:0030866,GO:0051015,GO:0051639
LOC726682	GO:0005886,GO:0008104,GO:0051018
LOC726683	GO:0003774,GO:0005515,GO:0005524,GO:0005856,GO:0016459
LOC726685	GO:0005634,GO:0005730,GO:0006357
LOC726688	GO:0016020,GO:0022857,GO:0055085
LOC726689	GO:0005737,GO:0006457,GO:0016272,GO:0044183,GO:0051082
